test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Fbxo10	Fbxo10	Fbxo10	chr4:45047119-45097476	SVZ_IZ	VZ	OK	17.2704	8.40988	-1.03814	5.63964	1.70E-08	9.41E-08	yes
Dmxl2	Dmxl2	Dmxl2	chr9:54212964-54349433	SVZ_IZ	VZ	OK	9.5697	4.6695	-1.03521	5.90069	3.62E-09	2.13E-08	yes
Prr18	Prr18	Prr18	chr17:8533270-8536978	SVZ_IZ	VZ	OK	3.0355	1.48121	-1.03515	3.5596	0.000371426	0.00114762	yes
Neb	Neb	Neb	chr2:51992166-52194318	SVZ_IZ	VZ	OK	0.341298	0.166755	-1.0333	3.20272	0.00136138	0.00377088	yes
Susd4	Susd4	Susd4	chr1:184695036-184825785	SVZ_IZ	VZ	OK	2.81306	1.37454	-1.03319	2.88259	0.00394416	0.00990953	yes
A930015D03Rik	A930015D03Rik	A930015D03Rik	chr17:36131448-36175119	SVZ_IZ	VZ	OK	3.86697	1.89025	-1.03263	2.26372	0.0235915	0.0485758	yes
Tmem198	Tmem198	Tmem198	chr1:75476106-75482268	SVZ_IZ	VZ	OK	14.0342	6.86602	-1.0314	4.49711	6.89E-06	2.80E-05	yes
Snx32	Snx32	Snx32	chr19:5495277-5510489	SVZ_IZ	VZ	OK	14.5267	7.10767	-1.03125	4.17905	2.93E-05	0.000108845	yes
Rundc3a	Rundc3a	Rundc3a	chr11:102254716-102264253	SVZ_IZ	VZ	OK	96.4488	47.2265	-1.03017	6.92399	4.39E-12	3.32E-11	yes
Ankrd12	Ankrd12	Ankrd12	chr17:66316840-66426386	SVZ_IZ	VZ	OK	4.82278	2.36647	-1.02713	4.95214	7.34E-07	3.37E-06	yes
Plcl1	Plcl1	Plcl1	chr1:55462789-55811129	SVZ_IZ	VZ	OK	6.8791	3.37736	-1.02633	4.98445	6.21E-07	2.87E-06	yes
Pou2f2	Pou2f2	Pou2f2	chr7:25876133-25917479	SVZ_IZ	VZ	OK	0.634759	0.31175	-1.02582	2.39619	0.0165665	0.0356218	yes
Pcdhb19	Pcdhb19	Pcdhb19	chr18:37089938-38001526	SVZ_IZ	VZ	OK	0.848635	0.417045	-1.02494	2.64075	0.00827222	0.0192835	yes
Clvs1	Clvs1	Clvs1	chr4:9196463-9596309	SVZ_IZ	VZ	OK	23.5831	11.5938	-1.0244	5.58337	2.36E-08	1.29E-07	yes
Zeb2	Zeb2	Zeb2	chr2:44839153-44969604	SVZ_IZ	VZ	OK	32.4684	15.9711	-1.02358	6.51165	7.43E-11	5.10E-10	yes
Podxl2	Podxl2	Podxl2	chr6:88792551-88824038	SVZ_IZ	VZ	OK	272.607	134.175	-1.02271	6.48412	8.93E-11	6.09E-10	yes
Tmem35	Tmem35	Tmem35	chrX:130829763-130840508	SVZ_IZ	VZ	OK	49.7007	24.474	-1.02202	5.65792	1.53E-08	8.49E-08	yes
Nova2	Nova2	Nova2	chr7:19511236-19550668	SVZ_IZ	VZ	OK	28.7922	14.179	-1.02192	6.43041	1.27E-10	8.56E-10	yes
A730020E08Rik	A730020E08Rik	A730020E08Rik	chr6:61125597-62332857	SVZ_IZ	VZ	OK	8.18209	4.03051	-1.02151	3.55657	0.00037573	0.00115964	yes
Kcnb2	Kcnb2	Kcnb2	chr1:15302532-15704295	SVZ_IZ	VZ	OK	0.825234	0.406962	-1.01991	2.70313	0.00686892	0.0163289	yes
D630045J12Rik	D630045J12Rik	D630045J12Rik	chr6:37998482-38204009	SVZ_IZ	VZ	OK	13.5665	6.69097	-1.01976	6.13557	8.49E-10	5.31E-09	yes
Zscan2	Zscan2	Zscan2	chr7:88006993-88021399	SVZ_IZ	VZ	OK	19.7977	9.77018	-1.01888	4.88122	1.05E-06	4.75E-06	yes
Gm15612	Gm15612	Gm15612	chr6:88792551-88824038	SVZ_IZ	VZ	OK	5.69428	2.81099	-1.01844	3.81797	0.000134555	0.000450554	yes
Kidins220	Kidins220	Kidins220	chr12:25659796-25744562	SVZ_IZ	VZ	OK	58.7217	28.988	-1.01844	6.52842	6.65E-11	4.59E-10	yes
Rnf24	Rnf24	Rnf24	chr2:131088235-131178628	SVZ_IZ	VZ	OK	12.5579	6.20028	-1.01819	5.35948	8.35E-08	4.28E-07	yes
Adam11	Adam11	Adam11	chr11:102622752-102641576	SVZ_IZ	VZ	OK	3.0838	1.5231	-1.0177	4.36511	1.27E-05	4.99E-05	yes
Slc7a8	Slc7a8	Slc7a8	chr14:55341051-55400723	SVZ_IZ	VZ	OK	2.27926	1.12676	-1.01639	3.28009	0.00103775	0.00294555	yes
Anks6	Anks6	Anks6	chr4:47028560-47070178	SVZ_IZ	VZ	OK	2.64938	1.31073	-1.01528	3.2986	0.000971677	0.00277469	yes
Arl4d	Arl4d	Arl4d	chr11:101526854-101529146	SVZ_IZ	VZ	OK	33.7762	16.7117	-1.01515	4.80203	1.57E-06	6.92E-06	yes
B3galt1	B3galt1	B3galt1	chr2:67942728-67960939	SVZ_IZ	VZ	OK	5.32645	2.63592	-1.01487	4.39241	1.12E-05	4.43E-05	yes
6330403K07Rik	6330403K07Rik	6330403K07Rik	chr11:70845442-70847119	SVZ_IZ	VZ	OK	356.846	176.67	-1.01425	6.40044	1.55E-10	1.04E-09	yes
Lrp11	Lrp11	Lrp11	chr10:7309597-7345275	SVZ_IZ	VZ	OK	19.1391	9.49537	-1.01123	5.2802	1.29E-07	6.48E-07	yes
Ica1l	Ica1l	Ica1l	chr1:60045911-60099931	SVZ_IZ	VZ	OK	1.99912	0.991826	-1.01121	3.06892	0.00214837	0.00571207	yes
Clec2l	Clec2l	Clec2l	chr6:38613068-38630864	SVZ_IZ	VZ	OK	2.58934	1.28493	-1.0109	2.44022	0.0146783	0.0320211	yes
Crim1	Crim1	Crim1	chr17:78599587-78775932	SVZ_IZ	VZ	OK	6.2065	3.08286	-1.00951	4.6949	2.67E-06	1.14E-05	yes
Slc17a6	Slc17a6	Slc17a6	chr7:58877199-58926496	SVZ_IZ	VZ	OK	29.5946	14.7045	-1.00908	5.92391	3.14E-09	1.86E-08	yes
Adamtsl3	Adamtsl3	Adamtsl3	chr7:89484203-89762958	SVZ_IZ	VZ	OK	0.653574	0.324937	-1.00819	2.72069	0.00651452	0.0155622	yes
Apbb2	Apbb2	Apbb2	chr5:66689963-67010056	SVZ_IZ	VZ	OK	9.80172	4.88034	-1.00605	7.19225	6.37E-13	5.09E-12	yes
Cers6	Cers6	Cers6	chr2:68699613-68949347	SVZ_IZ	VZ	OK	8.43414	4.20661	-1.00358	4.52214	6.12E-06	2.51E-05	yes
Zfp663	Zfp663	Zfp663	chr2:165176796-165187619	SVZ_IZ	VZ	OK	1.78948	0.89397	-1.00124	2.8588	0.00425243	0.0106179	yes
Soga2	Soga2	Soga2	chr17:66686321-66799090	SVZ_IZ	VZ	OK	8.90574	4.45175	-1.00036	6.85306	7.23E-12	5.36E-11	yes
1700001J03Rik	1700001J03Rik	1700001J03Rik	chr5:146994025-146996880	SVZ_IZ	VZ	OK	0.324702	0	-1.79769e+308	-1.79769e+308	0.0204744	0.0429488	yes
Ccl17	Ccl17	Ccl17	chr8:97334352-97335936	SVZ_IZ	VZ	OK	0.85888	0	-1.79769e+308	-1.79769e+308	0.0090531	0.0208902	yes
Fabp4	Fabp4	Fabp4	chr3:10204342-10208576	SVZ_IZ	VZ	OK	0.607007	0	-1.79769e+308	-1.79769e+308	0.0090531	0.0208902	yes
Fxyd7	Fxyd7	Fxyd7	chr7:31827533-31836473	SVZ_IZ	VZ	OK	0.36715	0	-1.79769e+308	-1.79769e+308	0.0210541	0.0440166	yes
Rbm15	Rbm15	Rbm15	chr3:107129027-107136207	CP	SVZ_IZ	OK	1.70549	3.41167	1.0003	-4.15448	3.26E-05	0.000120328	yes
Ctf1	Ctf1	Ctf1	chr7:134856249-134861699	CP	SVZ_IZ	OK	1.11792	2.23897	1.00202	-2.54164	0.0110333	0.0249073	yes
Zfhx2as	Zfhx2as	Zfhx2as	chr14:55680495-55710885	CP	SVZ_IZ	OK	1.7535	3.51352	1.00268	-3.59746	0.000321343	0.00100457	yes
E2f3	E2f3	E2f3	chr13:29998443-30077932	CP	SVZ_IZ	OK	4.60566	9.22896	1.00276	-6.35567	2.08E-10	1.37E-09	yes
Rell1	Rell1	Rell1	chr5:64300136-64360136	CP	SVZ_IZ	OK	3.44317	6.90167	1.00321	-5.15389	2.55E-07	1.24E-06	yes
Alg8	Alg8	Alg8	chr7:104520126-104540668	CP	SVZ_IZ	OK	3.13366	6.28357	1.00374	-4.2589	2.05E-05	7.82E-05	yes
Cmtm4	Cmtm4	Cmtm4	chr8:106872092-106919707	CP	SVZ_IZ	OK	5.47424	10.9815	1.00434	-7.33427	2.23E-13	1.83E-12	yes
Socs3	Socs3	Socs3	chr11:117827400-117830680	CP	SVZ_IZ	OK	3.09589	6.21161	1.00461	-4.74185	2.12E-06	9.19E-06	yes
Arsg	Arsg	Arsg	chr11:109301391-109434643	CP	SVZ_IZ	OK	0.590856	1.18567	1.00482	-2.68736	0.00720203	0.0170329	yes
Adssl1	Adssl1	Adssl1	chr12:113858257-113879566	CP	SVZ_IZ	OK	0.592552	1.18913	1.00489	-2.27166	0.0231068	0.0477161	yes
P2ry12	P2ry12	P2ry12	chr3:58810899-59148178	CP	SVZ_IZ	OK	1.24686	2.50381	1.00582	-3.36569	0.000763538	0.00222867	yes
Hps1	Hps1	Hps1	chr19:42829685-42854466	CP	SVZ_IZ	OK	3.49997	7.02828	1.00583	-4.9332	8.09E-07	3.70E-06	yes
Gm13889	Gm13889	Gm13889	chr2:93795966-93797257	CP	SVZ_IZ	OK	15.925	31.9861	1.00616	-5.97612	2.29E-09	1.37E-08	yes
Smtn	Smtn	Smtn	chr11:3417524-3439295	CP	SVZ_IZ	OK	3.11118	6.25097	1.00662	-5.04692	4.49E-07	2.12E-06	yes
Cdkn1b	Cdkn1b	Cdkn1b	chr6:134870418-134875543	CP	SVZ_IZ	OK	59.9962	120.554	1.00674	-8.65019	0	0	yes
G630025P09Rik	G630025P09Rik	G630025P09Rik	chr11:69617096-69619540	CP	SVZ_IZ	OK	0.584593	1.17471	1.00679	-2.5376	0.0111617	0.0251688	yes
Poc1a	Poc1a	Poc1a	chr9:106183391-106252222	CP	SVZ_IZ	OK	3.4639	6.96329	1.00737	-4.17255	3.01E-05	0.000111801	yes
Pdlim4	Pdlim4	Pdlim4	chr11:53868429-53882519	CP	SVZ_IZ	OK	12.4347	25.0287	1.00921	-5.4336	5.52E-08	2.90E-07	yes
Igfbp5	Igfbp5	Igfbp5	chr1:72904638-72921439	CP	SVZ_IZ	OK	5.32248	10.7147	1.00942	-6.70982	1.95E-11	1.40E-10	yes
Ctnnb1	Ctnnb1	Ctnnb1	chr9:120842517-120869625	CP	SVZ_IZ	OK	251.077	505.472	1.0095	-11.4588	0	0	yes
Snx9	Snx9	Snx9	chr17:5841379-5930711	CP	SVZ_IZ	OK	1.44843	2.91622	1.00961	-3.34306	0.000828593	0.0024024	yes
Ier2	Ier2	Ier2	chr8:87185229-87186751	CP	SVZ_IZ	OK	12.9009	25.9824	1.01006	-5.97894	2.25E-09	1.35E-08	yes
Nxt1	Nxt1	Nxt1	chr2:148498350-148501762	CP	SVZ_IZ	OK	22.3851	45.1013	1.01063	-6.51827	7.11E-11	4.89E-10	yes
Angptl2	Angptl2	Angptl2	chr2:32992492-33226998	CP	SVZ_IZ	OK	1.40999	2.84091	1.01067	-4.02984	5.58E-05	0.000198538	yes
Mre11a	Mre11a	Mre11a	chr9:14589150-14638861	CP	SVZ_IZ	OK	3.74042	7.53866	1.01111	-5.20293	1.96E-07	9.67E-07	yes
Rdx	Rdx	Rdx	chr9:51810165-51896843	CP	SVZ_IZ	OK	36.3017	73.2035	1.01188	-9.52788	0	0	yes
Tsc22d4	Tsc22d4	Tsc22d4	chr5:138187196-138209681	CP	SVZ_IZ	OK	9.69414	19.5494	1.01194	-6.65913	2.75E-11	1.96E-10	yes
Nrg1	Nrg1	Nrg1	chr8:32928499-33028675	CP	SVZ_IZ	OK	2.04486	4.12494	1.01237	-3.82065	0.000133102	0.000445901	yes
Col4a5	Col4a5	Col4a5	chrX:137909961-138123778	CP	SVZ_IZ	OK	1.04255	2.10369	1.01281	-4.36254	1.29E-05	5.04E-05	yes
Lyar	Lyar	Lyar	chr5:38611720-38625545	CP	SVZ_IZ	OK	19.4436	39.2369	1.01292	-6.70313	2.04E-11	1.46E-10	yes
Syne2	Syne2	Syne2	chr12:76919304-77211915	CP	SVZ_IZ	OK	4.74158	9.57612	1.01407	-8.48886	0	0	yes
Katna1	Katna1	Katna1	chr10:7445797-7482948	CP	SVZ_IZ	OK	11.9914	24.2223	1.01434	-6.17387	6.66E-10	4.21E-09	yes
Larp7	Larp7	Larp7	chr3:127239631-127256267	CP	SVZ_IZ	OK	16.9571	34.3109	1.01678	-7.06313	1.63E-12	1.27E-11	yes
Elk4	Elk4	Elk4	chr1:133904181-133922261	CP	SVZ_IZ	OK	1.02917	2.08482	1.01844	-3.73982	0.000184154	0.000601653	yes
Spg20	Spg20	Spg20	chr3:54916029-54941254	CP	SVZ_IZ	OK	5.59968	11.3569	1.02016	-14.3593	0	0	yes
Atp10a	Atp10a	Atp10a	chr7:65913571-66084796	CP	SVZ_IZ	OK	0.304675	0.618133	1.02065	-2.8239	0.0047443	0.0117226	yes
Fam120a	Fam120a	Fam120a	chr13:48974585-49063197	CP	SVZ_IZ	OK	17.7665	36.0551	1.02104	-8.31562	0	0	yes
Nfkb2	Nfkb2	Nfkb2	chr19:46379226-46401646	CP	SVZ_IZ	OK	0.337804	0.685578	1.02113	-2.51225	0.0119966	0.0268108	yes
Smpd2	Smpd2	Smpd2	chr10:41206977-41210146	CP	SVZ_IZ	OK	4.24928	8.63867	1.02359	-4.39496	1.11E-05	4.38E-05	yes
Tpp1	Tpp1	Tpp1	chr7:112893360-112900721	CP	SVZ_IZ	OK	3.01107	6.1214	1.02359	-5.144	2.69E-07	1.30E-06	yes
Cntln	Cntln	Cntln	chr4:84530230-84777822	CP	SVZ_IZ	OK	2.27935	4.63463	1.02383	-5.54481	2.94E-08	1.59E-07	yes
Dll3	Dll3	Dll3	chr7:29078573-29086804	CP	SVZ_IZ	OK	4.49333	9.1388	1.02422	-5.02585	5.01E-07	2.35E-06	yes
Elk3	Elk3	Elk3	chr10:92710160-92773904	CP	SVZ_IZ	OK	2.82316	5.74549	1.02512	-5.34938	8.83E-08	4.51E-07	yes
Zfp516	Zfp516	Zfp516	chr18:83080270-83174706	CP	SVZ_IZ	OK	2.51588	5.12034	1.02518	-8.32449	0	0	yes
B930003M22Rik	B930003M22Rik	B930003M22Rik	chr17:10512783-10514006	CP	SVZ_IZ	OK	1.12546	2.29064	1.02524	-2.52948	0.0114233	0.0256828	yes
Zfp395	Zfp395	Zfp395	chr14:65977512-66017767	CP	SVZ_IZ	OK	2.14343	4.36511	1.0261	-4.96943	6.71E-07	3.10E-06	yes
Sp9	Sp9	Sp9	chr2:73109982-73113828	CP	SVZ_IZ	OK	3.23381	6.58715	1.02642	-4.96611	6.83E-07	3.15E-06	yes
Trp53i13	Trp53i13	Trp53i13	chr11:77321600-77326775	CP	SVZ_IZ	OK	3.32342	6.77433	1.02741	-3.86866	0.000109434	0.000371296	yes
Isg20l2	Isg20l2	Isg20l2	chr3:87734235-87744608	CP	SVZ_IZ	OK	17.9293	36.5703	1.02836	-7.75375	8.88E-15	8.05E-14	yes
Derl1	Derl1	Derl1	chr15:57701056-57723973	CP	SVZ_IZ	OK	10.3884	21.1902	1.02843	-7.07551	1.49E-12	1.16E-11	yes
Eif2c1	Eif2c1	Eif2c1	chr4:126112256-126145665	CP	SVZ_IZ	OK	31.996	65.2873	1.02891	-8.99014	0	0	yes
Orai1	Orai1	Orai1	chr5:123465082-123480461	CP	SVZ_IZ	OK	4.60614	9.40474	1.02983	-4.84562	1.26E-06	5.63E-06	yes
Prkg1	Prkg1	Prkg1	chr19:30638976-31839523	CP	SVZ_IZ	OK	0.283653	0.579388	1.0304	-3.58102	0.000342256	0.00106384	yes
Igf2bp1	Igf2bp1	Igf2bp1	chr11:95818477-95867258	CP	SVZ_IZ	OK	4.11087	8.4012	1.03115	-7.22653	4.96E-13	3.99E-12	yes
Oat	Oat	Oat	chr7:139749157-139768081	CP	SVZ_IZ	OK	22.4375	45.863	1.03142	-7.56403	3.91E-14	3.39E-13	yes
Mapkapk2	Mapkapk2	Mapkapk2	chr1:132950280-132994120	CP	SVZ_IZ	OK	19.3384	39.5291	1.03145	-7.69897	1.38E-14	1.23E-13	yes
Atg4a	Atg4a	Atg4a	chrX:137491455-137598813	CP	SVZ_IZ	OK	2.62398	5.36557	1.03198	-4.30493	1.67E-05	6.44E-05	yes
Ltv1	Ltv1	Ltv1	chr10:12898443-12912943	CP	SVZ_IZ	OK	9.4116	19.2516	1.03247	-5.87371	4.26E-09	2.50E-08	yes
Abca1	Abca1	Abca1	chr4:53043660-53172767	CP	SVZ_IZ	OK	2.21857	4.539	1.03274	-6.5855	4.53E-11	3.17E-10	yes
A730020E08Rik	A730020E08Rik	A730020E08Rik	chr6:61125597-62332857	CP	SVZ_IZ	OK	3.99914	8.18209	1.03278	-4.46627	7.96E-06	3.21E-05	yes
Aim2	Aim2	Aim2	chr1:175350734-175396167	CP	SVZ_IZ	OK	2.33518	4.78075	1.0337	-4.38047	1.18E-05	4.67E-05	yes
Adamts2	Adamts2	Adamts2	chr11:50415586-50617551	CP	SVZ_IZ	OK	0.664555	1.36059	1.03377	-3.32145	0.000895517	0.00257838	yes
Sec16b	Sec16b	Sec16b	chr1:159436926-159498555	CP	SVZ_IZ	OK	0.211382	0.433208	1.03521	-2.67141	0.00755331	0.0177891	yes
Xrcc5	Xrcc5	Xrcc5	chr1:72353994-72441527	CP	SVZ_IZ	OK	9.61179	19.7013	1.03541	-6.6171	3.66E-11	2.58E-10	yes
Zbtb7b	Zbtb7b	Zbtb7b	chr3:89181567-89202701	CP	SVZ_IZ	OK	0.308979	0.633417	1.03565	-2.49666	0.012537	0.0278878	yes
Rhbdf1	Rhbdf1	Rhbdf1	chr11:32109584-32122293	CP	SVZ_IZ	OK	1.73704	3.56183	1.03599	-4.1713	3.03E-05	0.000112374	yes
Capn6	Capn6	Capn6	chrX:140236779-140261955	CP	SVZ_IZ	OK	0.345834	0.709208	1.03613	-2.56777	0.0102356	0.0232819	yes
Ttll4	Ttll4	Ttll4	chr1:74708327-74744547	CP	SVZ_IZ	OK	2.2923	4.70373	1.03701	-5.14262	2.71E-07	1.31E-06	yes
Hmbox1	Hmbox1	Hmbox1	chr14:65441054-65568684	CP	SVZ_IZ	OK	1.9023	3.90715	1.03837	-4.32844	1.50E-05	5.82E-05	yes
Mis18a	Mis18a	Mis18a	chr16:90719556-90727616	CP	SVZ_IZ	OK	9.25318	19.0081	1.03859	-5.29884	1.17E-07	5.89E-07	yes
Afap1	Afap1	Afap1	chr5:36235967-36346571	CP	SVZ_IZ	OK	11.7818	24.2093	1.039	-8.44114	0	0	yes
Ormdl2	Ormdl2	Ormdl2	chr10:128242731-128258687	CP	SVZ_IZ	OK	2.96369	6.09019	1.0391	-3.86544	0.00011089	0.000375871	yes
Foxo4	Foxo4	Foxo4	chrX:98449866-98456212	CP	SVZ_IZ	OK	7.61544	15.6563	1.03975	-6.64471	3.04E-11	2.16E-10	yes
Tceanc	Tceanc	Tceanc	chrX:162937746-162948410	CP	SVZ_IZ	OK	1.42025	2.92027	1.03996	-4.38484	1.16E-05	4.58E-05	yes
Rab27a	Rab27a	Rab27a	chr9:72892671-72945399	CP	SVZ_IZ	OK	0.306144	0.629836	1.04077	-2.28649	0.0222253	0.0461616	yes
B4galt1	B4galt1	B4galt1	chr4:40751614-40801570	CP	SVZ_IZ	OK	1.2234	2.518	1.04138	-4.36328	1.28E-05	5.03E-05	yes
Csf1	Csf1	Csf1	chr3:107543965-107563387	CP	SVZ_IZ	OK	2.07763	4.27714	1.04171	-6.87379	6.25E-12	4.66E-11	yes
Zadh2	Zadh2	Zadh2	chr18:84257549-84266906	CP	SVZ_IZ	OK	2.06509	4.25274	1.04219	-4.64255	3.44E-06	1.45E-05	yes
Fancc	Fancc	Fancc	chr13:63406016-63533053	CP	SVZ_IZ	OK	1.37428	2.83215	1.04322	-4.54391	5.52E-06	2.27E-05	yes
Gca	Gca	Gca	chr2:62502383-62532166	CP	SVZ_IZ	OK	2.43112	5.01031	1.04328	-4.82798	1.38E-06	6.13E-06	yes
Tmem198b	Tmem198b	Tmem198b	chr10:128227965-128241426	CP	SVZ_IZ	OK	2.76942	5.71005	1.04392	-4.47535	7.63E-06	3.08E-05	yes
Skida1	Skida1	Skida1	chr2:17965713-17970076	CP	SVZ_IZ	OK	9.05983	18.6852	1.04434	-7.527	5.20E-14	4.46E-13	yes
Wbscr27	Wbscr27	Wbscr27	chr5:135408242-135418507	CP	SVZ_IZ	OK	1.15386	2.38004	1.04452	-3.65434	0.000257847	0.000821995	yes
Enkd1	Enkd1	Enkd1	chr8:108227551-108232068	CP	SVZ_IZ	OK	3.63132	7.49421	1.04528	-3.94179	8.09E-05	0.000280531	yes
Mob1a	Mob1a	Mob1a	chr6:83276032-83290943	CP	SVZ_IZ	OK	6.38732	13.1891	1.04607	-5.08785	3.62E-07	1.73E-06	yes
Prdx1	Prdx1	Prdx1	chr4:116357569-116372605	CP	SVZ_IZ	OK	69.5237	143.7	1.04749	-8.54743	0	0	yes
Socs6	Socs6	Socs6	chr18:89037271-89063599	CP	SVZ_IZ	OK	5.31172	10.9841	1.04816	-6.1095	9.99E-10	6.22E-09	yes
Apool	Apool	Apool	chrX:109425016-109486039	CP	SVZ_IZ	OK	8.21532	16.9944	1.04867	-4.60137	4.20E-06	1.75E-05	yes
Rpp25l	Rpp25l	Rpp25l	chr4:41659064-41660549	CP	SVZ_IZ	OK	16.8803	34.9355	1.04936	-5.46128	4.73E-08	2.50E-07	yes
Elavl4	Elavl4	Elavl4	chr4:109876341-110024516	CP	SVZ_IZ	OK	36.8319	76.2653	1.05007	-26.2951	0	0	yes
Rps6ka2	Rps6ka2	Rps6ka2	chr17:7374463-7507664	CP	SVZ_IZ	OK	8.09442	16.7651	1.05046	-7.75633	8.66E-15	7.86E-14	yes
Rmrp	Rmrp	Rmrp	chr4:43505656-43505931	CP	SVZ_IZ	OK	40.1265	83.1165	1.05058	-3.66071	0.000251513	0.000803512	yes
Tchp	Tchp	Tchp	chr5:115157787-115172336	CP	SVZ_IZ	OK	3.661	7.58455	1.05083	-5.31437	1.07E-07	5.43E-07	yes
1700017B05Rik	1700017B05Rik	1700017B05Rik	chr9:57100128-57110406	CP	SVZ_IZ	OK	1.06794	2.21274	1.051	-4.34709	1.38E-05	5.39E-05	yes
Adamts7	Adamts7	Adamts7	chr9:90057815-90094940	CP	SVZ_IZ	OK	3.41844	7.09004	1.05245	-6.32459	2.54E-10	1.67E-09	yes
Haus3	Haus3	Haus3	chr5:34349846-34512097	CP	SVZ_IZ	OK	6.21583	12.9054	1.05396	-5.49074	4.00E-08	2.13E-07	yes
Cul1	Cul1	Cul1	chr6:47404322-47476138	CP	SVZ_IZ	OK	57.3065	119.04	1.05468	-9.17676	0	0	yes
Tspan7	Tspan7	Tspan7	chrX:10062241-10173730	CP	SVZ_IZ	OK	44.1187	91.6622	1.05494	-8.44381	0	0	yes
Fhl1	Fhl1	Fhl1	chrX:53984963-54046523	CP	SVZ_IZ	OK	17.0789	35.5218	1.05649	-11.7641	0	0	yes
4933408B17Rik	4933408B17Rik	4933408B17Rik	chr18:34739499-34757122	CP	SVZ_IZ	OK	0.368091	0.765766	1.05684	-2.26367	0.0235944	0.0485795	yes
Rbm38	Rbm38	Rbm38	chr2:172847402-172860232	CP	SVZ_IZ	OK	9.22587	19.1935	1.05686	-6.01338	1.82E-09	1.10E-08	yes
Nme4	Nme4	Nme4	chr17:26228689-26232415	CP	SVZ_IZ	OK	9.38349	19.5276	1.05732	-4.635	3.57E-06	1.50E-05	yes
Mir17hg	Mir17hg	Mir17hg	chr14:115443526-115445950	CP	SVZ_IZ	OK	3.08413	6.42109	1.05796	-4.76511	1.89E-06	8.24E-06	yes
Coq7	Coq7	Coq7	chr7:125668575-125676827	CP	SVZ_IZ	OK	21.4763	44.7774	1.06002	-6.00835	1.87E-09	1.13E-08	yes
Frmd6	Frmd6	Frmd6	chr12:71926500-72003221	CP	SVZ_IZ	OK	3.28357	6.85344	1.06156	-6.07012	1.28E-09	7.87E-09	yes
Smarca5-ps	Smarca5-ps	Smarca5-ps	chr4:145054112-145057864	CP	SVZ_IZ	OK	4.23499	8.8453	1.06255	-6.11868	9.44E-10	5.88E-09	yes
Alms1	Alms1	Alms1	chr6:85537524-85652745	CP	SVZ_IZ	OK	1.12967	2.36283	1.06462	-5.61017	2.02E-08	1.11E-07	yes
Cdk5rap2	Cdk5rap2	Cdk5rap2	chr4:69884057-70071401	CP	SVZ_IZ	OK	3.49146	7.30305	1.06467	-6.51548	7.25E-11	4.98E-10	yes
Nbn	Nbn	Nbn	chr4:15885113-15919736	CP	SVZ_IZ	OK	4.77641	9.99077	1.06467	-5.54214	2.99E-08	1.61E-07	yes
Lrp5	Lrp5	Lrp5	chr19:3584824-3686564	CP	SVZ_IZ	OK	3.92186	8.20365	1.06473	-6.54292	6.03E-11	4.18E-10	yes
Hadha	Hadha	Hadha	chr5:30430123-30481520	CP	SVZ_IZ	OK	15.5613	32.5578	1.06504	-8.28759	2.22E-16	2.19E-15	yes
A730056A06Rik	A730056A06Rik	A730056A06Rik	chr7:80458691-80564785	CP	SVZ_IZ	OK	0.660274	1.38266	1.06631	-4.34775	1.38E-05	5.37E-05	yes
Nhsl2	Nhsl2	Nhsl2	chrX:99044723-99287394	CP	SVZ_IZ	OK	0.26917	0.564118	1.06748	-3.916	9.00E-05	0.000309726	yes
Rab8b	Rab8b	Rab8b	chr9:66691470-66767512	CP	SVZ_IZ	OK	12.4351	26.1203	1.07076	-8.3345	0	0	yes
Cnn3	Cnn3	Cnn3	chr3:121129458-121161123	CP	SVZ_IZ	OK	130.309	273.734	1.07084	-9.34607	0	0	yes
Wipi1	Wipi1	Wipi1	chr11:109434834-109472703	CP	SVZ_IZ	OK	1.66293	3.49449	1.07135	-3.56587	0.000362647	0.00112257	yes
Msi2	Msi2	Msi2	chr11:88152883-88579581	CP	SVZ_IZ	OK	12.7288	26.7533	1.07162	-8.67298	0	0	yes
Rps27	Rps27	Rps27	chr3:90016588-90017570	CP	SVZ_IZ	OK	84.5822	177.809	1.0719	-4.99498	5.88E-07	2.73E-06	yes
Siva1	Siva1	Siva1	chr12:113883038-113887363	CP	SVZ_IZ	OK	25.9807	54.6192	1.07197	-6.4392	1.20E-10	8.09E-10	yes
Hrsp12	Hrsp12	Hrsp12	chr15:34413776-34425001	CP	SVZ_IZ	OK	6.7662	14.2405	1.07358	-4.51333	6.38E-06	2.61E-05	yes
6430706D22Rik	6430706D22Rik	6430706D22Rik	chr1:90123594-90174154	CP	SVZ_IZ	OK	14.4324	30.3909	1.07433	-8.0356	8.88E-16	8.53E-15	yes
4430402I18Rik	4430402I18Rik	4430402I18Rik	chr19:28997553-29041291	CP	SVZ_IZ	OK	0.583021	1.22874	1.07556	-2.59467	0.0094681	0.0217568	yes
Mif4gd	Mif4gd	Mif4gd	chr11:115469232-115474283	CP	SVZ_IZ	OK	2.32844	4.91091	1.07663	-4.78682	1.69E-06	7.44E-06	yes
Pcsk6	Pcsk6	Pcsk6	chr7:73007021-73195272	CP	SVZ_IZ	OK	0.339082	0.715569	1.07746	-2.8498	0.00437467	0.0108972	yes
