test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Cers2	Cers2	Cers2	chr3:95119173-95161124	CP	VZ	OK	12.959	30.6868	1.24367	-7.96875	1.55E-15	1.48E-14	yes
Fzd9	Fzd9	Fzd9	chr5:135724807-135726917	SVZ_IZ	VZ	OK	8.52332	20.1867	1.24392	-5.47666	4.33E-08	2.30E-07	yes
Spp1	Spp1	Spp1	chr5:104864129-104870072	SVZ_IZ	VZ	OK	0.846229	2.00506	1.24453	-2.6508	0.00803009	0.018789	yes
Obsl1	Obsl1	Obsl1	chr1:75482399-75503027	CP	VZ	OK	3.17215	7.51725	1.24474	-7.50039	6.37E-14	5.44E-13	yes
Gys1	Gys1	Gys1	chr7:52690208-52711987	CP	VZ	OK	5.36234	12.7087	1.24489	-7.60845	2.78E-14	2.44E-13	yes
Snx33	Snx33	Snx33	chr9:56765006-56776178	SVZ_IZ	VZ	OK	1.56236	3.70427	1.24546	-4.54547	5.48E-06	2.26E-05	yes
E130012A19Rik	E130012A19Rik	E130012A19Rik	chr11:97488700-97491030	CP	VZ	OK	7.65998	18.167	1.24591	-7.37328	1.67E-13	1.38E-12	yes
Spata13	Spata13	Spata13	chr14:61253565-61383393	SVZ_IZ	VZ	OK	11.3407	26.8994	1.24606	-7.13369	9.77E-13	7.72E-12	yes
Polr1a	Polr1a	Polr1a	chr6:71859046-71929355	CP	VZ	OK	3.67402	8.72035	1.24703	-7.8362	4.66E-15	4.30E-14	yes
Ppp1r3g	Ppp1r3g	Ppp1r3g	chr13:36059774-36062257	SVZ_IZ	VZ	OK	0.756829	1.79674	1.24734	-3.02673	0.00247215	0.00648942	yes
Cdk2ap1	Cdk2ap1	Cdk2ap1	chr5:124795447-124804637	CP	VZ	OK	277.235	658.172	1.24736	-8.69609	0	0	yes
Plscr4	Plscr4	Plscr4	chr9:92352215-92387354	SVZ_IZ	VZ	OK	0.450738	1.07011	1.2474	-2.81453	0.00488494	0.0120283	yes
Mrpl13	Mrpl13	Mrpl13	chr15:55365649-55388867	CP	VZ	OK	82.2769	195.36	1.24758	-8.94378	0	0	yes
Fstl1	Fstl1	Fstl1	chr16:37777140-37836602	CP	VZ	OK	22.2747	52.8909	1.24762	-9.11039	0	0	yes
Tpd52l1	Tpd52l1	Tpd52l1	chr10:31052185-31165727	SVZ_IZ	VZ	OK	0.920844	2.18685	1.24783	-2.6272	0.008609	0.0199742	yes
Abhd4	Abhd4	Abhd4	chr14:54873803-54888844	SVZ_IZ	VZ	OK	15.9929	37.9875	1.24809	-7.58163	3.42E-14	2.98E-13	yes
Cadps2	Cadps2	Cadps2	chr6:23212773-23789421	SVZ_IZ	VZ	OK	2.04799	4.86512	1.24827	-7.48812	6.99E-14	5.94E-13	yes
Eef1d	Eef1d	Eef1d	chr15:75725229-75739770	CP	VZ	OK	52.1891	124.017	1.24872	-10.6054	0	0	yes
Evc2	Evc2	Evc2	chr5:37729716-37816293	CP	VZ	OK	2.59072	6.15799	1.24911	-6.51399	7.32E-11	5.03E-10	yes
Slc25a24	Slc25a24	Slc25a24	chr3:108926066-108971327	SVZ_IZ	VZ	OK	1.18932	2.82739	1.24933	-3.94829	7.87E-05	0.000273454	yes
Col5a1	Col5a1	Col5a1	chr2:27741944-27895030	SVZ_IZ	VZ	OK	0.923254	2.19499	1.24941	-4.64102	3.47E-06	1.46E-05	yes
Gpr156	Gpr156	Gpr156	chr16:37916581-38007615	SVZ_IZ	VZ	OK	4.21701	10.0359	1.25088	-5.74913	8.97E-09	5.08E-08	yes
Polk	Polk	Polk	chr13:97250643-97312440	CP	VZ	OK	0.83493	1.98731	1.25109	-4.67566	2.93E-06	1.25E-05	yes
Tmed1	Tmed1	Tmed1	chr9:21229351-21314630	CP	VZ	OK	12.0715	28.7364	1.25128	-7.25921	3.89E-13	3.16E-12	yes
Prdm5	Prdm5	Prdm5	chr6:65728955-65886371	SVZ_IZ	VZ	OK	1.81482	4.32151	1.25171	-3.77733	0.00015852	0.000523943	yes
Ubiad1	Ubiad1	Ubiad1	chr4:147808605-147818860	CP	VZ	OK	3.43704	8.18616	1.25202	-6.44216	1.18E-10	7.94E-10	yes
Etv4	Etv4	Etv4	chr11:101631055-101646624	SVZ_IZ	VZ	OK	3.12032	7.43221	1.2521	-4.52621	6.01E-06	2.46E-05	yes
Impa2	Impa2	Impa2	chr18:67448876-67478495	SVZ_IZ	VZ	OK	2.22166	5.29248	1.2523	-3.51183	0.00044503	0.00135548	yes
Nat2	Nat2	Nat2	chr8:70018773-70026477	SVZ_IZ	VZ	OK	0.906256	2.15915	1.25247	-2.692	0.0071026	0.0168281	yes
Fam114a1	Fam114a1	Fam114a1	chr5:65361313-65433140	SVZ_IZ	VZ	OK	1.4338	3.41646	1.25266	-3.96438	7.36E-05	0.000256747	yes
Cd247	Cd247	Cd247	chr1:167718811-167932765	SVZ_IZ	VZ	OK	1.96376	4.68004	1.2529	-3.35118	0.00080467	0.0023401	yes
Rasd2	Rasd2	Rasd2	chr8:77737842-77748012	SVZ_IZ	VZ	OK	0.338768	0.807484	1.25314	-2.54379	0.0109658	0.0247711	yes
Acot2	Acot2	Acot2	chr12:85328810-85334825	SVZ_IZ	VZ	OK	6.56179	15.6416	1.25323	-5.37619	7.61E-08	3.92E-07	yes
Nrn1	Nrn1	Nrn1	chr13:36817494-36826323	CP	VZ	OK	34.0523	81.1989	1.25371	-8.97204	0	0	yes
Tyro3	Tyro3	Tyro3	chr2:119625249-119643839	SVZ_IZ	VZ	OK	8.56534	20.4326	1.25429	-6.42719	1.30E-10	8.74E-10	yes
Mt1	Mt1	Mt1	chr8:96702988-96704227	SVZ_IZ	VZ	OK	40.3318	96.221	1.25443	-5.36587	8.06E-08	4.14E-07	yes
Bmf	Bmf	Bmf	chr2:118354492-118375414	CP	VZ	OK	2.58257	6.16424	1.25512	-6.80776	9.91E-12	7.28E-11	yes
H1fx	H1fx	H1fx	chr6:87930414-87931476	CP	VZ	OK	137.706	328.838	1.25579	-9.26331	0	0	yes
2810006K23Rik	2810006K23Rik	2810006K23Rik	chr5:124700967-124791853	CP	VZ	OK	10.844	25.8961	1.25583	-7.54783	4.42E-14	3.82E-13	yes
Tspan18	Tspan18	Tspan18	chr2:93041916-93174644	SVZ_IZ	VZ	OK	8.90338	21.2821	1.25722	-6.35728	2.05E-10	1.36E-09	yes
S100a13	S100a13	S100a13	chr3:90318356-90328503	SVZ_IZ	VZ	OK	2.71938	6.50043	1.25726	-2.9606	0.00307036	0.00790397	yes
Emb	Emb	Emb	chr13:118009379-118063222	CP	VZ	OK	1.18806	2.8417	1.25815	-4.45261	8.48E-06	3.41E-05	yes
Stxbp3a	Stxbp3a	Stxbp3a	chr3:108596097-108643420	SVZ_IZ	VZ	OK	2.54228	6.08174	1.25836	-4.41042	1.03E-05	4.09E-05	yes
Ikbip	Ikbip	Ikbip	chr10:90545783-90565358	CP	VZ	OK	3.22301	7.71114	1.25853	-5.32385	1.02E-07	5.16E-07	yes
Lrig1	Lrig1	Lrig1	chr6:94450307-94650139	SVZ_IZ	VZ	OK	3.03699	7.26646	1.25861	-5.5278	3.24E-08	1.74E-07	yes
Tbrg1	Tbrg1	Tbrg1	chr9:37456766-37464897	CP	VZ	OK	27.3272	65.386	1.25865	-8.70722	0	0	yes
Trpc2	Trpc2	Trpc2	chr7:109214226-109244930	CP	VZ	OK	2.2196	5.31104	1.25869	-6.48213	9.04E-11	6.17E-10	yes
Neurog2	Neurog2	Neurog2	chr3:127336062-127338549	SVZ_IZ	VZ	OK	139.547	333.97	1.25897	-7.32381	2.41E-13	1.98E-12	yes
Snx9	Snx9	Snx9	chr17:5841379-5930711	SVZ_IZ	VZ	OK	2.91622	6.98064	1.25926	-4.32659	1.51E-05	5.87E-05	yes
Armc5	Armc5	Armc5	chr7:135377964-135388614	CP	VZ	OK	2.33815	5.60055	1.2602	-6.2243	4.84E-10	3.11E-09	yes
Map3k4	Map3k4	Map3k4	chr17:12420486-12511526	CP	VZ	OK	4.94046	11.8353	1.26038	-8.17004	2.22E-16	2.19E-15	yes
Cutc	Cutc	Cutc	chr19:43827512-43843128	CP	VZ	OK	2.62992	6.30264	1.26094	-5.31902	1.04E-07	5.30E-07	yes
Mob3b	Mob3b	Mob3b	chr4:34896322-35104733	SVZ_IZ	VZ	OK	0.761124	1.82437	1.2612	-4.11948	3.80E-05	0.000138686	yes
Dennd1b	Dennd1b	Dennd1b	chr1:140860285-141072619	CP	VZ	OK	1.29762	3.11198	1.26196	-10.1026	0	0	yes
Clic6	Clic6	Clic6	chr16:92498391-92541486	CP	VZ	OK	0.479322	1.14954	1.26198	-3.66994	0.00024261	0.000776785	yes
Nme4	Nme4	Nme4	chr17:26228689-26232415	SVZ_IZ	VZ	OK	19.5276	46.8368	1.26213	-5.42384	5.83E-08	3.05E-07	yes
Cdca7l	Cdca7l	Cdca7l	chr12:119082333-119437516	SVZ_IZ	VZ	OK	5.48928	13.1669	1.26223	-5.3245	1.01E-07	5.15E-07	yes
Sema3e	Sema3e	Sema3e	chr5:14025275-14256689	SVZ_IZ	VZ	OK	0.305549	0.733069	1.26255	-3.34419	0.000825224	0.0023939	yes
2310039H08Rik	2310039H08Rik	2310039H08Rik	chr17:46909583-46910356	CP	VZ	OK	17.6355	42.3129	1.26261	-6.62399	3.50E-11	2.47E-10	yes
Rpap1	Rpap1	Rpap1	chr2:119589694-119613273	CP	VZ	OK	4.52215	10.8513	1.26279	-9.35693	0	0	yes
Fam199x	Fam199x	Fam199x	chrX:133584132-133617040	CP	VZ	OK	1.23746	2.97041	1.26328	-6.56936	5.05E-11	3.52E-10	yes
Gm715	Gm715	Gm715	chrX:57801182-57802391	SVZ_IZ	VZ	OK	5.11073	12.2688	1.26339	-4.30458	1.67E-05	6.45E-05	yes
Fuk	Fuk	Fuk	chr8:113406355-113426388	CP	VZ	OK	2.07146	4.97292	1.26344	-7.44944	9.37E-14	7.90E-13	yes
Cdh20	Cdh20	Cdh20	chr1:106665395-106892058	SVZ_IZ	VZ	OK	1.38048	3.31501	1.26384	-4.12389	3.73E-05	0.000136268	yes
Cited2	Cited2	Cited2	chr10:17443033-17445480	CP	VZ	OK	31.7218	76.1836	1.26401	-9.21153	0	0	yes
Zfp808	Zfp808	Zfp808	chr13:62231249-62275296	CP	VZ	OK	1.90004	4.56472	1.2645	-5.54954	2.86E-08	1.55E-07	yes
A930004D18Rik	A930004D18Rik	A930004D18Rik	chr2:17946815-17959368	CP	VZ	OK	5.70283	13.7013	1.26456	-7.48141	7.35E-14	6.24E-13	yes
Vangl2	Vangl2	Vangl2	chr1:173934501-173957399	CP	VZ	OK	18.4711	44.3943	1.26511	-8.78556	0	0	yes
Itgb8	Itgb8	Itgb8	chr12:120401275-120476749	SVZ_IZ	VZ	OK	2.2744	5.46737	1.26536	-4.45089	8.55E-06	3.43E-05	yes
Mro	Mro	Mro	chr18:74019040-74038788	SVZ_IZ	VZ	OK	1.23141	2.96101	1.26578	-3.43654	0.000589204	0.00175523	yes
Mettl5	Mettl5	Mettl5	chr2:69699618-69723661	CP	VZ	OK	15.2314	36.6586	1.26711	-6.63278	3.29E-11	2.33E-10	yes
Efcab14	Efcab14	Efcab14	chr4:115410677-115449932	CP	VZ	OK	3.78431	9.11217	1.26776	-7.39625	1.40E-13	1.17E-12	yes
Tom1l1	Tom1l1	Tom1l1	chr11:90499497-90548915	SVZ_IZ	VZ	OK	3.82198	9.20383	1.26791	-4.69336	2.69E-06	1.15E-05	yes
Fam46a	Fam46a	Fam46a	chr9:85214045-85220757	CP	VZ	OK	0.311609	0.751092	1.26925	-3.6532	0.000258987	0.000825317	yes
Plagl1	Plagl1	Plagl1	chr10:12810593-12851501	SVZ_IZ	VZ	OK	20.9833	50.5802	1.26933	-7.32226	2.44E-13	2.00E-12	yes
Necab2	Necab2	Necab2	chr8:121970618-121996535	CP	VZ	OK	2.57938	6.21927	1.26972	-5.22808	1.71E-07	8.50E-07	yes
Katna1	Katna1	Katna1	chr10:7445797-7482948	CP	VZ	OK	11.9914	28.9254	1.27034	-7.83104	4.88E-15	4.50E-14	yes
Tox3	Tox3	Tox3	chr8:92771010-92872151	SVZ_IZ	VZ	OK	17.4839	42.1838	1.27067	-6.9798	2.96E-12	2.26E-11	yes
Zic4	Zic4	Zic4	chr9:91263809-91284186	SVZ_IZ	VZ	OK	1.66049	4.00762	1.27113	-4.60181	4.19E-06	1.75E-05	yes
Atp10a	Atp10a	Atp10a	chr7:65913571-66084796	SVZ_IZ	VZ	OK	0.618133	1.49205	1.2713	-3.79032	0.000150453	0.000499087	yes
Nedd4	Nedd4	Nedd4	chr9:72510153-72597655	CP	VZ	OK	140.711	339.669	1.27139	-7.15498	8.37E-13	6.63E-12	yes
Ccdc85c	Ccdc85c	Ccdc85c	chr12:109444554-109513627	CP	VZ	OK	10.0026	24.1528	1.27182	-7.18373	6.78E-13	5.41E-12	yes
Ccdc102a	Ccdc102a	Ccdc102a	chr8:97426768-97441998	SVZ_IZ	VZ	OK	3.87544	9.35891	1.27198	-4.76847	1.86E-06	8.11E-06	yes
4930481A15Rik	4930481A15Rik	4930481A15Rik	chr19:5406873-5424916	SVZ_IZ	VZ	OK	1.02896	2.48524	1.2722	-2.46512	0.0136968	0.0301559	yes
Irak1	Irak1	Irak1	chrX:71259252-71269275	CP	VZ	OK	8.58036	20.7347	1.27294	-18.0043	0	0	yes
As3mt	As3mt	As3mt	chr19:46781932-46815585	CP	VZ	OK	2.75829	6.67157	1.27425	-5.15265	2.57E-07	1.25E-06	yes
Ctnnb1	Ctnnb1	Ctnnb1	chr9:120842517-120869625	CP	VZ	OK	251.077	607.438	1.2746	-10.1829	0	0	yes
Zfp664	Zfp664	Zfp664	chr5:125343074-125369000	CP	VZ	OK	34.0199	82.319	1.27485	-9.3693	0	0	yes
Taf4b	Taf4b	Taf4b	chr18:14941753-15058868	SVZ_IZ	VZ	OK	0.158505	0.383586	1.27502	-2.45066	0.0142595	0.0312243	yes
Rhbdf2	Rhbdf2	Rhbdf2	chr11:116459478-116488333	SVZ_IZ	VZ	OK	0.350595	0.848484	1.27508	-2.84954	0.00437831	0.0109056	yes
Slc16a3	Slc16a3	Slc16a3	chr11:120809797-120820314	CP	VZ	OK	1.03972	2.51692	1.27546	-4.95151	7.36E-07	3.38E-06	yes
Polg	Polg	Polg	chr7:86537223-86611159	CP	VZ	OK	7.63343	18.4846	1.27592	-8.66307	0	0	yes
Nfkb2	Nfkb2	Nfkb2	chr19:46379226-46401646	SVZ_IZ	VZ	OK	0.685578	1.66037	1.27611	-3.94741	7.90E-05	0.000274391	yes
Zfp275	Zfp275	Zfp275	chrX:70587958-70604419	CP	VZ	OK	5.01023	12.1384	1.27663	-9.91961	0	0	yes
Prrx1	Prrx1	Prrx1	chr1:165175249-165243781	SVZ_IZ	VZ	OK	1.51655	3.67675	1.27764	-6.38648	1.70E-10	1.13E-09	yes
Pold3	Pold3	Pold3	chr7:107230622-107270010	CP	VZ	OK	12.9761	31.4598	1.27765	-8.80326	0	0	yes
Npat	Npat	Npat	chr9:53345151-53383732	CP	VZ	OK	2.64095	6.40376	1.27786	-7.85076	4.22E-15	3.90E-14	yes
Pou3f2	Pou3f2	Pou3f2	chr4:22409241-22415513	CP	VZ	OK	23.4944	56.9769	1.27806	-9.44161	0	0	yes
Elmsan1	Elmsan1	Elmsan1	chr12:85490122-85559831	CP	VZ	OK	2.13437	5.17643	1.27815	-12.6359	0	0	yes
Cnbp	Cnbp	Cnbp	chr6:87792608-87801100	CP	VZ	OK	126.609	307.161	1.27862	-32.3182	0	0	yes
Vsig10	Vsig10	Vsig10	chr5:117769274-117805015	CP	VZ	OK	0.335819	0.814808	1.27877	-3.3924	0.000692828	0.00203916	yes
Phlpp1	Phlpp1	Phlpp1	chr1:108068445-108290822	CP	VZ	OK	5.78642	14.041	1.2789	-8.64087	0	0	yes
Top3a	Top3a	Top3a	chr11:60553560-60590867	CP	VZ	OK	2.65861	6.45231	1.27914	-6.57533	4.85E-11	3.39E-10	yes
Mum1l1	Mum1l1	Mum1l1	chrX:135744582-135772874	SVZ_IZ	VZ	OK	1.54024	3.73824	1.2792	-5.1869	2.14E-07	1.05E-06	yes
Bcl7c	Bcl7c	Bcl7c	chr7:134848491-134852280	CP	VZ	OK	27.496	66.7405	1.27934	-8.04418	8.88E-16	8.53E-15	yes
Mcee	Mcee	Mcee	chr7:71537656-71557005	CP	VZ	OK	9.9558	24.1668	1.27942	-5.41268	6.21E-08	3.23E-07	yes
Bhlhe40	Bhlhe40	Bhlhe40	chr6:108527032-108616919	SVZ_IZ	VZ	OK	3.05816	7.42397	1.27953	-4.92585	8.40E-07	3.83E-06	yes
Pdk2	Pdk2	Pdk2	chr11:94887571-94902685	CP	VZ	OK	8.81463	21.3999	1.27963	-7.82297	5.11E-15	4.70E-14	yes
Sema5b	Sema5b	Sema5b	chr16:35541447-35664344	SVZ_IZ	VZ	OK	11.2241	27.2507	1.2797	-6.97981	2.96E-12	2.26E-11	yes
Ccdc96	Ccdc96	Ccdc96	chr5:36827236-36830820	CP	VZ	OK	0.534647	1.29852	1.28021	-3.85432	0.000116053	0.000392169	yes
Apobec3	Apobec3	Apobec3	chr15:79719961-79738859	SVZ_IZ	VZ	OK	2.61746	6.35817	1.28044	-4.49	7.12E-06	2.89E-05	yes
Enkd1	Enkd1	Enkd1	chr8:108227551-108232068	SVZ_IZ	VZ	OK	7.49421	18.2053	1.28051	-4.89005	1.01E-06	4.56E-06	yes
Angptl2	Angptl2	Angptl2	chr2:32992492-33226998	SVZ_IZ	VZ	OK	2.84091	6.90226	1.28071	-5.10167	3.37E-07	1.61E-06	yes
Pde3a	Pde3a	Pde3a	chr6:141197789-141447872	SVZ_IZ	VZ	OK	0.206887	0.502802	1.28115	-2.49642	0.0125455	0.0279038	yes
Id3	Id3	Id3	chr4:135699736-135701307	SVZ_IZ	VZ	OK	17.8048	43.2867	1.28165	-5.50711	3.65E-08	1.95E-07	yes
Reep3	Reep3	Reep3	chr10:66471936-66559736	CP	VZ	OK	11.1245	27.0579	1.28231	-9.42786	0	0	yes
Paox	Paox	Paox	chr7:147311583-147320233	CP	VZ	OK	2.5356	6.16768	1.2824	-5.03664	4.74E-07	2.23E-06	yes
Igdcc4	Igdcc4	Igdcc4	chr9:64949301-64985750	SVZ_IZ	VZ	OK	6.44148	15.6694	1.28249	-6.75577	1.42E-11	1.03E-10	yes
Khk	Khk	Khk	chr5:31224267-31233619	CP	VZ	OK	0.803674	1.95523	1.28265	-2.74617	0.00602947	0.0145167	yes
Zfp825	Zfp825	Zfp825	chr13:74617504-74631398	CP	VZ	OK	5.24655	12.7647	1.28272	-5.84181	5.16E-09	3.00E-08	yes
Tppp3	Tppp3	Tppp3	chr8:107991391-107995322	CP	VZ	OK	2.81845	6.85737	1.28275	-4.22761	2.36E-05	8.91E-05	yes
Rhbdl3	Rhbdl3	Rhbdl3	chr11:80114413-80169488	SVZ_IZ	VZ	OK	23.6202	57.474	1.28289	-7.46649	8.24E-14	6.97E-13	yes
Rbbp7	Rbbp7	Rbbp7	chrX:159198303-159267331	CP	VZ	OK	46.3801	112.884	1.28326	-9.49776	0	0	yes
Wnt7a	Wnt7a	Wnt7a	chr6:91313976-91361363	SVZ_IZ	VZ	OK	10.5692	25.7271	1.28342	-6.56662	5.15E-11	3.58E-10	yes
Scarf2	Scarf2	Scarf2	chr16:17797374-17808380	SVZ_IZ	VZ	OK	0.563484	1.37201	1.28385	-3.18206	0.00146232	0.00402313	yes
Gcsh	Gcsh	Gcsh	chr8:119505727-119517349	CP	VZ	OK	30.5636	74.4247	1.28397	-8.82746	0	0	yes
Etv1	Etv1	Etv1	chr12:39506844-39594802	SVZ_IZ	VZ	OK	3.93056	9.577	1.28484	-7.01217	2.35E-12	1.81E-11	yes
Gpt	Gpt	Gpt	chr15:76527193-76530105	CP	VZ	OK	2.39187	5.82871	1.28504	-4.95607	7.19E-07	3.31E-06	yes
1810043H04Rik	1810043H04Rik	1810043H04Rik	chr11:119960247-119961738	CP	VZ	OK	23.1168	56.3549	1.2856	-5.99623	2.02E-09	1.22E-08	yes
Arhgef39	Arhgef39	Arhgef39	chr4:43509015-43512532	SVZ_IZ	VZ	OK	4.61295	11.2458	1.28562	-4.7173	2.39E-06	1.03E-05	yes
Raver2	Raver2	Raver2	chr4:100741642-100937887	SVZ_IZ	VZ	OK	3.63176	8.85784	1.28628	-5.59155	2.25E-08	1.23E-07	yes
Galnt4	Galnt4	Galnt4	chr10:98569804-98660622	CP	VZ	OK	0.916931	2.2365	1.28636	-5.30723	1.11E-07	5.64E-07	yes
Dnajc1	Dnajc1	Dnajc1	chr2:17976863-18314457	CP	VZ	OK	3.44835	8.4123	1.28659	-9.87674	0	0	yes
Pnp2	Pnp2	Pnp2	chr14:51575815-51584424	SVZ_IZ	VZ	OK	1.66529	4.06264	1.28665	-3.22809	0.00124621	0.00347945	yes
Mlf1	Mlf1	Mlf1	chr3:67178018-67203922	SVZ_IZ	VZ	OK	1.87627	4.58095	1.28778	-3.24575	0.0011714	0.00329052	yes
Rasgef1b	Rasgef1b	Rasgef1b	chr5:99646438-99681946	CP	VZ	OK	25.3809	61.9758	1.28796	-30.8628	0	0	yes
Bmper	Bmper	Bmper	chr9:23027519-23289646	SVZ_IZ	VZ	OK	5.99329	14.6368	1.28818	-6.12484	9.08E-10	5.66E-09	yes
Tlr3	Tlr3	Tlr3	chr8:46481018-46495893	CP	VZ	OK	0.271819	0.664074	1.2887	-3.24065	0.00119257	0.00334415	yes
Dyrk3	Dyrk3	Dyrk3	chr1:133025017-133034811	CP	VZ	OK	7.41655	18.1277	1.28938	-7.36668	1.75E-13	1.45E-12	yes
D8Ertd82e	D8Ertd82e	D8Ertd82e	chr8:37157881-37210841	SVZ_IZ	VZ	OK	9.30447	22.7443	1.28951	-6.85777	6.99E-12	5.19E-11	yes
Dmpk	Dmpk	Dmpk	chr7:19669197-19679169	CP	VZ	OK	1.96193	4.80002	1.29077	-7.86453	3.77E-15	3.50E-14	yes
Suclg2	Suclg2	Suclg2	chr6:95424127-95668831	SVZ_IZ	VZ	OK	9.64051	23.5904	1.29102	-6.04633	1.48E-09	9.05E-09	yes
Crtap	Crtap	Crtap	chr9:114277441-114299830	CP	VZ	OK	4.9003	11.9913	1.29104	-6.20951	5.32E-10	3.40E-09	yes
Tanc1	Tanc1	Tanc1	chr2:59450100-59684206	SVZ_IZ	VZ	OK	3.31647	8.11595	1.29111	-6.25888	3.88E-10	2.51E-09	yes
Jam2	Jam2	Jam2	chr16:84774367-84826620	SVZ_IZ	VZ	OK	6.15385	15.0663	1.29177	-6.4843	8.91E-11	6.08E-10	yes
Plch1	Plch1	Plch1	chr3:63500155-63654913	SVZ_IZ	VZ	OK	2.68907	6.58447	1.29196	-5.8114	6.20E-09	3.57E-08	yes
Morc4	Morc4	Morc4	chrX:136356173-136406193	CP	VZ	OK	0.566274	1.38701	1.29241	-5.64334	1.67E-08	9.22E-08	yes
Spty2d1	Spty2d1	Spty2d1	chr7:54245765-54263784	CP	VZ	OK	2.76693	6.77996	1.29299	-7.41531	1.21E-13	1.01E-12	yes
Abl1	Abl1	Abl1	chr2:31544075-31659747	CP	VZ	OK	12.3112	30.1672	1.29301	-15.7111	0	0	yes
Hacl1	Hacl1	Hacl1	chr14:32420411-32454151	SVZ_IZ	VZ	OK	1.85802	4.55482	1.29363	-4.24171	2.22E-05	8.39E-05	yes
Lin54	Lin54	Lin54	chr5:100871057-100929658	CP	VZ	OK	2.85746	7.00584	1.29382	-8.34956	0	0	yes
Ttyh2	Ttyh2	Ttyh2	chr11:114536781-114582298	CP	VZ	OK	5.02546	12.3235	1.29409	-7.71947	1.18E-14	1.06E-13	yes
Fam167a	Fam167a	Fam167a	chr14:64055230-64084339	SVZ_IZ	VZ	OK	6.91671	16.9645	1.29436	-6.34614	2.21E-10	1.46E-09	yes
Spsb2	Spsb2	Spsb2	chr6:124758958-124764314	CP	VZ	OK	0.689747	1.69206	1.29464	-2.68587	0.00723414	0.017104	yes
Ada	Ada	Ada	chr2:163552306-163575975	CP	VZ	OK	1.38019	3.38688	1.29509	-4.6482	3.35E-06	1.41E-05	yes
Sec16b	Sec16b	Sec16b	chr1:159436926-159498555	SVZ_IZ	VZ	OK	0.433208	1.06333	1.29546	-4.10199	4.10E-05	0.000148857	yes
Ctbs	Ctbs	Ctbs	chr3:146113456-146162717	SVZ_IZ	VZ	OK	0.733377	1.80013	1.29547	-3.26931	0.00107811	0.00304949	yes
Ppp1r1a	Ppp1r1a	Ppp1r1a	chr15:103360709-103368423	CP	VZ	OK	31.8316	78.1537	1.29585	-8.89421	0	0	yes
Ankrd39	Ankrd39	Ankrd39	chr1:36595017-36604046	CP	VZ	OK	1.24084	3.04694	1.29604	-4.02306	5.74E-05	0.000204055	yes
Gm11837	Gm11837	Gm11837	chr4:14857787-15076278	SVZ_IZ	VZ	OK	2.56927	6.31045	1.29639	-3.25732	0.00112469	0.00316928	yes
Rom1	Rom1	Rom1	chr19:9001871-9003846	CP	VZ	OK	0.458331	1.12587	1.29657	-2.56779	0.0102349	0.0232818	yes
Znrd1as	Znrd1as	Znrd1as	chr17:37095536-37102568	CP	VZ	OK	3.10186	7.62014	1.29668	-4.33104	1.48E-05	5.76E-05	yes
Tbc1d8b	Tbc1d8b	Tbc1d8b	chrX:136219534-136288757	SVZ_IZ	VZ	OK	0.771153	1.89458	1.29679	-4.26448	2.00E-05	7.64E-05	yes
Psat1	Psat1	Psat1	chr19:15979612-15999549	SVZ_IZ	VZ	OK	90.8698	223.291	1.29706	-7.71932	1.18E-14	1.06E-13	yes
Rbms2	Rbms2	Rbms2	chr10:127566525-127617353	CP	VZ	OK	4.53579	11.1487	1.29745	-8.78606	0	0	yes
AK129341	AK129341	AK129341	chr9:8076632-8134294	SVZ_IZ	VZ	OK	0.691315	1.6999	1.29804	-3.54071	0.000399056	0.00122631	yes
Ctbs	Ctbs	Ctbs	chr3:146113456-146162717	CP	VZ	OK	0.731848	1.80013	1.29849	-3.85647	0.000115036	0.000389014	yes
Usp40	Usp40	Usp40	chr1:89841695-89905126	CP	VZ	OK	3.77037	9.27925	1.2993	-9.65485	0	0	yes
Isg20l2	Isg20l2	Isg20l2	chr3:87734235-87744608	CP	VZ	OK	17.9293	44.1259	1.29931	-9.29123	0	0	yes
Krcc1	Krcc1	Krcc1	chr6:71222012-71235313	CP	VZ	OK	6.75998	16.6473	1.3002	-6.90366	5.07E-12	3.81E-11	yes
Cul7	Cul7	Cul7	chr17:46787286-46801313	CP	VZ	OK	9.75069	24.0186	1.30058	-9.29189	0	0	yes
Prokr1	Prokr1	Prokr1	chr6:87528585-87540695	SVZ_IZ	VZ	OK	1.93445	4.7669	1.30112	-4.79491	1.63E-06	7.16E-06	yes
Dgkb	Dgkb	Dgkb	chr12:38607291-39359997	SVZ_IZ	VZ	OK	1.10166	2.71553	1.30155	-4.50584	6.61E-06	2.69E-05	yes
Atp1a1	Atp1a1	Atp1a1	chr3:101380141-101408630	CP	VZ	OK	17.976	44.312	1.30162	-9.4679	0	0	yes
Kctd11	Kctd11	Kctd11	chr11:69691765-69694487	SVZ_IZ	VZ	OK	0.469359	1.15725	1.30194	-2.92189	0.00347915	0.00883647	yes
Igfbp5	Igfbp5	Igfbp5	chr1:72904638-72921439	SVZ_IZ	VZ	OK	10.7147	26.4333	1.30277	-7.25244	4.09E-13	3.31E-12	yes
Vps37b	Vps37b	Vps37b	chr5:124454649-124482269	CP	VZ	OK	34.9463	86.2444	1.30329	-9.65426	0	0	yes
